epoch,train_mse_z,val_rmse_log2,lr,elapsed_seconds
84,0.14219121408001334,3.373794094331426,0.0003237670068997699,111.81203207932413
85,0.14174994915484046,3.3455301807237277,0.000319915257247155,113.17776714451611
86,0.1413718875877079,3.3330212463965836,0.0003160454908605475,114.57340061292052
87,0.1436714724758203,3.364966417001806,0.0003121587121380346,115.97114307433367
88,0.14167692544263535,3.323339825579731,0.00030825592989325626,117.27276753634214
89,0.13977594762666093,3.360316472012019,0.00030433815709356767,118.73553619347513
90,0.13950884502748465,3.323913638253921,0.0003004064105971231,120.17792248353362
91,0.13878434564045128,3.329255979826782,0.0002964617108889509,121.64373971521854
92,0.13820592678014554,3.358238675695489,0.0002925050818160861,123.0886262934655
93,0.13657665278546732,3.338809718225117,0.0002885375503218312,124.53428939729929
94,0.13603416097365656,3.3442378890721827,0.0002845601461792125,125.96722711995244
95,0.13619750987596607,3.354644461106788,0.0002805739017237031,127.39496213570237
96,0.13456562079821252,3.3751840433196985,0.00027657985158527956,128.67440174520016
97,0.13428736271806924,3.3663245212063626,0.000272579032419884,130.06485755741596
98,0.1347172735483707,3.337582632559276,0.00026857248264035977,131.4837177209556
99,0.13340532940248465,3.3379850899687105,0.0002645612421469315,132.89676010236144
100,0.12986471656648288,3.3590617875336237,0.0002605463520572991,134.3148742504418
101,0.1306480939420817,3.3335516895081896,0.0002565288544364151,135.77473755180836
102,0.13033219852704397,3.316569927845448,0.00025250979202601687,137.20195887237787
103,0.1304141819331612,3.325850104387484,0.0002484902079739833,138.67336707562208
104,0.12802232985232306,3.296158331334709,0.000244471145563585,140.02405954897404
105,0.1299635821544789,3.347769627228071,0.00024045364794270091,141.54526476748288
106,0.12865270831685574,3.333443113959902,0.00023643875785306847,142.97698223032057
107,0.1280689930857645,3.340058033746769,0.0002324275173596403,144.39432055316865
108,0.1273581539217154,3.3180839198483842,0.00022842096758011608,145.80979222618043
109,0.1261561315378401,3.30766642960222,0.00022442014841472042,147.22048859484494
110,0.12595483634567364,3.3037692346427385,0.00022042609827629687,148.63582199811935
111,0.1246238914695946,3.329265988187378,0.00021643985382078747,150.04753928259015
112,0.12459242219984408,3.314735365019775,0.00021246244967816882,151.45978584699333
113,0.12311048661995504,3.323992795287728,0.00020849491818391387,152.87520273029804
114,0.12266677212329387,3.354630510058684,0.0002045382891110492,154.18983873724937
115,0.12449216631451686,3.3424585238716165,0.0002005935894028769,155.60525612905622
116,0.12202561333739154,3.3485724190613584,0.0001966618429064324,157.0211220048368
117,0.1215033691097295,3.3315715505283876,0.00019274407010674374,158.43344886414707
118,0.1225892464959211,3.3128440881507224,0.00018884128786196547,159.84572962112725
119,0.11981778807313793,3.3106759133051713,0.0001849545091394526,161.26209084317088
120,0.1199862788687517,3.339666494548894,0.00018108474275284507,162.68105835281312
121,0.11902141252090301,3.324829858173967,0.00017723299310023016,164.10651016235352
122,0.11800337281718905,3.305776365867785,0.00017340025990345064,165.51408085040748
123,0.11820505420305862,3.2847509232404706,0.00016958753794862717,166.92894277349114
124,0.11660641088608989,3.3260863623542885,0.00016579581682796144,168.45938000641763
125,0.11729820518352278,3.3228463830739665,0.00016202608068288738,169.82546137832105
126,0.11622830518253412,3.339687117837396,0.0001582793079486372,171.29050187394023
127,0.11450645504016768,3.3156103383628177,0.00015455647110028872,172.71976882591844
128,0.11624223022405766,3.3070252879567454,0.00015085853640035894,174.18901844881475
129,0.11421290368938126,3.2980747807470796,0.000147186463648011,175.6359488312155
130,0.11369558067290744,3.2838337934694612,0.00014354120592993805,176.97777754999697
131,0.11324008175124853,3.29210737156243,0.0001399237093729893,178.37253722548485
132,0.11258914674760463,3.3447383071019994,0.0001363349128986034,179.62317990139127
133,0.1133821568975696,3.340967278142763,0.00013277574797911074,180.9241732880473
134,0.11167004987062731,3.311959713014392,0.00012924713839596976,182.19077303633094
135,0.11231627331109328,3.314784193688139,0.00012575000000000005,183.43594694510102
136,0.11008783633719944,3.3126457406407224,0.00012228524047367222,184.69594734162092
137,0.1102418393518937,3.321162552224547,0.00011885375909551985,185.9502785447985
138,0.11010962869616063,3.3015801332250314,0.00011545644650673114,187.2168513853103
139,0.10908256309389971,3.296947172119893,0.00011209418447998283,188.50302206538618
140,0.11018372271662863,3.2900423131593866,0.00010876784569057665,189.79428729601204
141,0.10753392634443076,3.311038033988566,0.00010547829348993565,191.05533280223608
142,0.10712182456089556,3.2831902255547516,0.00010222638168152198,192.3107363563031
143,0.10753740208775875,3.2978979663765444,9.901295429923156e-05,193.69595248624682
144,0.10703992942762475,3.2962211110511768,9.583884538832556e-05,194.94473668560386
145,0.10543147679059703,3.280586535381433,9.270487878895339e-05,196.1875814255327
146,0.10662884278182343,3.2824417214956076,8.961186792232549e-05,197.56775059737265
147,0.10501380278363125,3.3216723720476513,8.656061557958921e-05,198.8202848751098
148,0.10401971812361588,3.318895810191305,8.355191371346486e-05,200.06849791109562
149,0.10524587209688263,3.2994859595911623,8.058654323269413e-05,201.33973651006818
150,0.10355488434844753,3.324371899855771,7.766527379935496e-05,202.61245642602444
151,0.10293204217817839,3.310522755059682,7.47888636290961e-05,203.91181061789393
152,0.10234827177655813,3.3056978154012864,7.195805929434181e-05,205.18795878626406
153,0.10284466309432343,3.3000716003278754,6.917359553051929e-05,206.46186004206538
154,0.10108820999615836,3.306971303466256,6.643619504535793e-05,207.71705070510507
155,0.10064299486110798,3.3134518685942087,6.374656833131025e-05,208.9646241683513
156,0.10093120570468567,3.303817760027448,6.110541348114401e-05,210.2005338575691
157,0.1006646217084821,3.2942676610329653,5.8513416006751664e-05,211.43355036340654
158,0.10069158906306494,3.3034674674065765,5.5971248661225986e-05,212.67293826304376
159,0.09910596599094391,3.300114060039496,5.3479571264247286e-05,213.9134279731661
160,0.09926039933576448,3.2967815792445716,5.103903053082651e-05,215.15291559323668
161,0.09829513576010689,3.31257992808771,4.865025990345063e-05,216.39836507290602
162,0.09721658502016858,3.313674782080218,4.6313879387672905e-05,217.6413824930787
163,0.09817185169596854,3.3162308567197907,4.4030495391189784e-05,218.9218821246177
164,0.09749899192409382,3.311490533200982,4.1800700566448426e-05,220.17650674656034
165,0.09682876930350606,3.307013763177877,3.962507365682324e-05,221.4603570457548
166,0.0962947627190579,3.3180821001464578,3.750417934640308e-05,222.73816186003387
167,0.09622462994257322,3.312259963832282,3.5438568113427756e-05,224.01061131805182
168,0.09662138328493627,3.3177615293237204,3.342877608741092e-05,225.26573880575597
169,0.09542125876725911,3.316558099782925,3.14753249099881e-05,226.52509320527315
170,0.09497974005765276,3.304713053375338,2.957872159952421e-05,227.8275620173663
