epoch,train_mse_z,val_rmse_log2,lr,elapsed_seconds
1,0.7503496487446895,4.139162063598633,0.0001,0.628469554707408
2,0.6478781149722046,3.95693039894104,0.0002,1.2581360824406147
3,0.6094477368254542,3.937108278274536,0.00030000000000000003,1.8915347140282393
4,0.5771878954623519,3.923184394836426,0.0004,2.5247249491512775
5,0.555347957436952,3.9069042205810547,0.0005,3.1953357364982367
6,0.5222417560223267,3.7883481979370117,0.000499967621130358,3.8359203673899174
7,0.5035319731311579,3.749375343322754,0.0004998704929253695,4.478991879150271
8,0.4765797132050529,3.677133083343506,0.0004997086405946655,5.117058901116252
9,0.4569966470442014,3.721853494644165,0.0004994821061470279,5.769792692735791
10,0.44849998834798427,3.6567769050598145,0.0004991909483794855,6.408513370901346
11,0.43479915985435685,3.6121933460235596,0.0004988352428620534,7.052346693351865
12,0.4222514395535795,3.6315038204193115,0.0004984150819181191,7.702549485489726
13,0.4110152772049851,3.5969417095184326,0.0004979305746004798,8.323248885571957
14,0.40551243623169575,3.5740458965301514,0.0004973818466630373,8.980500098317862
15,0.3965135933121667,3.5931355953216553,0.0004967690405281593,9.607154870405793
16,0.38802125998542436,3.575779438018799,0.0004960923152497131,10.273003846406937
17,0.3842760196573036,3.562216281890869,0.0004953518464717836,10.890427026897669
18,0.37548704543015005,3.513859272003174,0.0004945478263830845,11.543667489662766
19,0.3757743735452635,3.524245500564575,0.0004936804636670758,12.175021121278405
20,0.36240756950250835,3.5599687099456787,0.0004927499834478,12.80757762119174
21,0.36220970591724666,3.5423693656921387,0.0004917566272314514,13.439873354509473
22,0.359440630861317,3.5154590606689453,0.0004907006528436928,14.06304132565856
23,0.35308719273987615,3.5424487590789795,0.000489582334362737,14.681510286405683
24,0.3517610918362447,3.5201761722564697,0.0004884019620482097,15.30067371018231
25,0.3438417154874356,3.5035791397094727,0.0004871598422658128,15.923159826546907
26,0.3410034786563319,3.477203607559204,0.0004858562974078069,16.557631412521005
27,0.33739479642163067,3.4487528800964355,0.00048449166580933457,17.18387541733682
28,0.33186975482746545,3.4722249507904053,0.0004830663016606052,17.806230494752526
29,0.32883215377271086,3.4839677810668945,0.00048158057491496525,18.42821924574673
30,0.3248157171921608,3.4777941703796387,0.00048003487119287663,19.041854878887534
31,0.32275690752677844,3.4909961223602295,0.0004784295916818289,19.673830652609468
32,0.32547604221984316,3.521286964416504,0.00047676515303221107,20.29009149223566
33,0.3163578323437359,3.448850631713867,0.0004750419872491699,20.920734150335193
34,0.3189921147631746,3.4925997257232666,0.0004732605415804831,21.56382393091917
35,0.3133357673099521,3.459012031555176,0.0004714212784004759,22.20884606614709
36,0.3100927994779897,3.514080762863159,0.00046952467509001197,22.864537807181478
37,0.3079093485534552,3.432767391204834,0.0004675712239125891,23.508532632142305
38,0.3048119867816709,3.451604127883911,0.00046556143188657226,24.170234313234687
39,0.30469058954962486,3.4506731033325195,0.0004634958206535969,24.81300932727754
40,0.303695467683664,3.4183053970336914,0.0004613749263431768,25.456760473549366
41,0.3012861044769163,3.4320499897003174,0.00045919929943355155,26.11305348202586
42,0.2979841483153304,3.42954683303833,0.00045696950460881024,26.734665665775537
43,0.29481208564725886,3.421109199523926,0.0004546861206123272,27.36476211808622
44,0.2932283825095476,3.4257609844207764,0.0004523497400965494,28.005832573398948
45,0.2919051504734249,3.4152727127075195,0.00044996096946917357,28.62393937818706
46,0.28836234185036835,3.4230518341064453,0.0004475204287357527,29.276232002303004
47,0.2869973567578866,3.443307638168335,0.00044502875133877395,29.891402622684836
48,0.2865162918130819,3.403754234313965,0.0004424865839932484,30.513762587681413
49,0.28720347385428907,3.4380109310150146,0.000439894586518856,31.13410361483693
50,0.28210582731430217,3.4137587547302246,0.00043725343166868975,31.757419142872095
51,0.27890801104328616,3.387810230255127,0.0004345638049546421,32.38681650906801
52,0.28217938066358583,3.4110443592071533,0.00043182640446948065,33.01584501005709
53,0.2786791857571409,3.414842128753662,0.00042904194070565824,33.63371588662267
54,0.2754041086772914,3.4061508178710938,0.000426211136370904,34.25490406341851
55,0.2756021046718227,3.3891184329986572,0.00042333472620064506,34.880141938105226
56,0.2720893529529739,3.3983306884765625,0.0004204134567673059,35.521547393873334
57,0.270732842053749,3.369624614715576,0.00041744808628653516,36.144524935632944
58,0.27025888307308144,3.410127639770508,0.0004144393844204108,36.767293717712164
59,0.26782422969583297,3.401003122329712,0.0004113881320776746,37.393738551065326
60,0.26582842477458646,3.4148001670837402,0.0004082951212110466,38.010404048487544
61,0.26464362662986984,3.3992793560028076,0.00040516115461167456,38.651704266667366
62,0.26392111338188107,3.402813196182251,0.0004019870457007685,39.28605137951672
63,0.2625988964834923,3.417316436767578,0.00039877361831847807,39.90835699811578
64,0.2608985187110187,3.363847017288208,0.00039552170651006434,40.526037065312266
65,0.2593188540560314,3.3893048763275146,0.00039223215430942343,41.157236468046904
66,0.25802153010033446,3.427035331726074,0.0003889058155200171,41.78759666532278
67,0.25838419908987165,3.3966095447540283,0.0003855435534932689,42.40587503835559
68,0.25652621015010624,3.4216527938842773,0.00038214624090448016,43.026547871530056
69,0.2519331091320731,3.4068408012390137,0.0003787147595263278,43.644374588504434
70,0.2519177937932184,3.375709295272827,0.00037525000000000004,44.26298922859132
71,0.253401042431698,3.3727598190307617,0.0003717528616040302,44.892066748812795
72,0.2500780773326629,3.3759286403656006,0.0003682242520208893,45.51080104522407
73,0.2502623027631519,3.3303942680358887,0.00036466508710139664,46.1275619212538
74,0.24944699268535886,3.3638672828674316,0.00036107629062701074,46.76009180210531
75,0.2506576768422896,3.3819456100463867,0.00035745879407006204,47.37385240383446
76,0.248056011239605,3.3511223793029785,0.000353813536351989,48.00673060119152
77,0.24525047949810178,3.3314807415008545,0.0003501414635996411,48.626138903200626
78,0.24562923621389993,3.360079288482666,0.00034644352889971134,49.25241646915674
79,0.2465036449623746,3.4055771827697754,0.00034272069205136275,49.870724162086844
80,0.24266494575810132,3.3657772541046143,0.0003389739193171126,50.49850897118449
81,0.24516262594769728,3.3919103145599365,0.00033520418317203865,51.127493403851986
82,0.2400632801554167,3.3792970180511475,0.00033141246205137286,51.746565310284495
83,0.24145668910444726,3.363503932952881,0.0003275997400965494,52.370899399742484
84,0.2385831872711968,3.3989808559417725,0.0003237670068997699,52.99379816278815
85,0.2380529543509333,3.396254062652588,0.000319915257247155,53.61426487751305
86,0.23734900046890536,3.3581697940826416,0.0003160454908605475,54.25512859784067
87,0.23521919736678568,3.3521225452423096,0.0003121587121380346,54.875819090753794
88,0.23558859716086278,3.37662935256958,0.00030825592989325626,55.49295148998499
89,0.2339721227289162,3.3702690601348877,0.00030433815709356767,56.12492832541466
90,0.2323759289834358,3.364025592803955,0.0003004064105971231,56.76562043838203
91,0.23185297857300236,3.357957601547241,0.0002964617108889509,57.41812264919281
92,0.2293855759697302,3.3581910133361816,0.0002925050818160861,58.03519300185144
93,0.23027852201595408,3.3636884689331055,0.0002885375503218312,58.655796974897385
94,0.23204563406032497,3.357758045196533,0.0002845601461792125,59.275007367134094
95,0.22833788762372323,3.3630616664886475,0.0002805739017237031,59.894597509875894
96,0.22786840849001175,3.374802589416504,0.00027657985158527956,60.53615541383624
97,0.2291154169232464,3.3514585494995117,0.000272579032419884,61.15699300356209
98,0.22750503331770316,3.345717430114746,0.00026857248264035977,61.775293085724115
